"Income","2000","2017"
"Low-income",1.40925132164109,2.02007671382431
"Lower-middle-income",2.80893494310789,4.65161333313913
"Upper-middle-income",7.97036029398111,16.9260004221377
"High-income",25.6409844565059,26.2673089359765
"",,
"World",8.75937043945972,12.1815467066512
